,CH1,CH2
Second,Volt,Volt
3.66800e-02,4.00e-04,-2.40e-01, 
3.66880e-02,8.00e-04,-2.40e-01, 
3.66960e-02,8.00e-04,-2.40e-01, 
3.67040e-02,8.00e-04,-2.80e-01, 
3.67120e-02,4.00e-04,-2.40e-01, 
3.67200e-02,4.00e-04,-2.40e-01, 
3.67280e-02,8.00e-04,-2.80e-01, 
3.67360e-02,4.00e-04,-2.40e-01, 
3.67440e-02,8.00e-04,-2.40e-01, 
3.67520e-02,4.00e-04,-2.40e-01, 
3.67600e-02,4.00e-04,-2.80e-01, 
3.67680e-02,4.00e-04,-2.40e-01, 
3.67760e-02,4.00e-04,-2.40e-01, 
3.67840e-02,4.00e-04,-2.40e-01, 
3.67920e-02,4.00e-04,-3.20e-01, 
3.68000e-02,4.00e-04,-3.20e-01, 
3.68080e-02,4.00e-04,-3.20e-01, 
3.68160e-02,4.00e-04,-2.80e-01, 
3.68240e-02,4.00e-04,-2.40e-01, 
3.68320e-02,4.00e-04,-2.40e-01, 
3.68400e-02,8.00e-04,-3.20e-01, 
3.68480e-02,4.00e-04,-2.80e-01, 
3.68560e-02,4.00e-04,-2.40e-01, 
3.68640e-02,4.00e-04,-2.40e-01, 
3.68720e-02,4.00e-04,-2.80e-01, 
3.68800e-02,8.00e-04,-3.60e-01, 
3.68880e-02,4.00e-04,-3.60e-01, 
3.68960e-02,4.00e-04,-2.80e-01, 
3.69040e-02,4.00e-04,-2.80e-01, 
3.69120e-02,4.00e-04,-2.40e-01, 
3.69200e-02,4.00e-04,-2.40e-01, 
3.69280e-02,4.00e-04,-3.20e-01, 
3.69360e-02,4.00e-04,-2.40e-01, 
3.69440e-02,8.00e-04,-2.00e-01, 
3.69520e-02,4.00e-04,-2.80e-01, 
3.69600e-02,4.00e-04,-2.80e-01, 
3.69680e-02,4.00e-04,-4.40e-01, 
3.69760e-02,4.00e-04,-3.20e-01, 
3.69840e-02,8.00e-04,-2.00e-01, 
3.69920e-02,8.00e-04,-2.00e-01, 
3.70000e-02,4.00e-04,-2.40e-01, 
3.70080e-02,4.00e-04,-2.40e-01, 
3.70160e-02,4.00e-04,-2.40e-01, 
3.70240e-02,4.00e-04,-2.40e-01, 
3.70320e-02,4.00e-04,-2.40e-01, 
3.70400e-02,8.00e-04,-2.80e-01, 
3.70480e-02,4.00e-04,-2.40e-01, 
3.70560e-02,4.00e-04,-2.80e-01, 
3.70640e-02,4.00e-04,-2.80e-01, 
3.70720e-02,4.00e-04,-2.40e-01, 
3.70800e-02,4.00e-04,-2.40e-01, 
3.70880e-02,8.00e-04,-2.40e-01, 
3.70960e-02,4.00e-04,-3.20e-01, 
3.71040e-02,4.00e-04,-2.80e-01, 
3.71120e-02,8.00e-04,-2.80e-01, 
3.71200e-02,4.00e-04,-2.80e-01, 
3.71280e-02,4.00e-04,-2.40e-01, 
3.71360e-02,4.00e-04,-2.00e-01, 
3.71440e-02,4.00e-04,-2.40e-01, 
3.71520e-02,4.00e-04,-2.80e-01, 
3.71600e-02,4.00e-04,-2.40e-01, 
3.71680e-02,4.00e-04,-2.40e-01, 
3.71760e-02,4.00e-04,-2.40e-01, 
3.71840e-02,4.00e-04,-3.60e-01, 
3.71920e-02,4.00e-04,-3.60e-01, 
3.72000e-02,4.00e-04,-2.80e-01, 
3.72080e-02,4.00e-04,-2.40e-01, 
3.72160e-02,4.00e-04,-2.80e-01, 
3.72240e-02,4.00e-04,-2.40e-01, 
3.72320e-02,4.00e-04,-3.20e-01, 
3.72400e-02,8.00e-04,-2.80e-01, 
3.72480e-02,4.00e-04,-2.40e-01, 
3.72560e-02,4.00e-04,-2.40e-01, 
3.72640e-02,4.00e-04,-2.40e-01, 
3.72720e-02,4.00e-04,-4.40e-01, 
3.72800e-02,4.00e-04,-3.20e-01, 
3.72880e-02,8.00e-04,-2.40e-01, 
3.72960e-02,4.00e-04,-2.00e-01, 
3.73040e-02,4.00e-04,-2.00e-01, 
3.73120e-02,4.00e-04,-2.80e-01, 
3.73200e-02,4.00e-04,-2.40e-01, 
3.73280e-02,4.00e-04,-2.40e-01, 
3.73360e-02,4.00e-04,-2.40e-01, 
3.73440e-02,4.00e-04,-2.40e-01, 
3.73520e-02,4.00e-04,-2.40e-01, 
3.73600e-02,4.00e-04,-4.00e-01, 
3.73680e-02,4.00e-04,-2.40e-01, 
3.73760e-02,4.00e-04,-2.00e-01, 
3.73840e-02,4.00e-04,-2.00e-01, 
3.73920e-02,4.00e-04,-2.40e-01, 
3.74000e-02,8.00e-04,-2.80e-01, 
3.74080e-02,4.00e-04,-2.40e-01, 
3.74160e-02,4.00e-04,-2.80e-01, 
3.74240e-02,4.00e-04,-2.80e-01, 
3.74320e-02,4.00e-04,-2.80e-01, 
3.74400e-02,4.00e-04,-2.40e-01, 
3.74480e-02,4.00e-04,-2.40e-01, 
3.74560e-02,4.00e-04,-2.80e-01, 
3.74640e-02,4.00e-04,-2.80e-01, 
3.74720e-02,4.00e-04,-2.00e-01, 
3.74800e-02,8.00e-04,-2.40e-01, 
3.74880e-02,8.00e-04,-3.20e-01, 
3.74960e-02,4.00e-04,-3.20e-01, 
3.75040e-02,4.00e-04,-3.20e-01, 
3.75120e-02,4.00e-04,-2.80e-01, 
3.75200e-02,4.00e-04,-2.40e-01, 
3.75280e-02,4.00e-04,-2.40e-01, 
3.75360e-02,4.00e-04,-3.20e-01, 
3.75440e-02,4.00e-04,-2.40e-01, 
3.75520e-02,8.00e-04,-2.40e-01, 
3.75600e-02,4.00e-04,-2.40e-01, 
3.75680e-02,4.00e-04,-2.80e-01, 
3.75760e-02,8.00e-04,-3.60e-01, 
3.75840e-02,4.00e-04,-3.20e-01, 
3.75920e-02,4.00e-04,-2.40e-01, 
3.76000e-02,4.00e-04,-2.40e-01, 
3.76080e-02,4.00e-04,-2.00e-01, 
3.76160e-02,4.00e-04,-2.80e-01, 
3.76240e-02,4.00e-04,-3.20e-01, 
3.76320e-02,4.00e-04,-2.40e-01, 
3.76400e-02,4.00e-04,-2.40e-01, 
3.76480e-02,8.00e-04,-2.80e-01, 
3.76560e-02,4.00e-04,-2.80e-01, 
3.76640e-02,4.00e-04,-4.40e-01, 
3.76720e-02,4.00e-04,-2.80e-01, 
3.76800e-02,8.00e-04,-2.40e-01, 
3.76880e-02,4.00e-04,-2.80e-01, 
3.76960e-02,4.00e-04,-2.40e-01, 
3.77040e-02,8.00e-04,-2.40e-01, 
3.77120e-02,4.00e-04,-2.40e-01, 
3.77200e-02,4.00e-04,-2.40e-01, 
3.77280e-02,4.00e-04,-2.80e-01, 
3.77360e-02,4.00e-04,-2.40e-01, 
3.77440e-02,4.00e-04,-2.40e-01, 
3.77520e-02,4.00e-04,-3.20e-01, 
3.77600e-02,4.00e-04,-2.40e-01, 
3.77680e-02,4.00e-04,-2.40e-01, 
3.77760e-02,4.00e-04,-2.00e-01, 
3.77840e-02,4.00e-04,-2.80e-01, 
3.77920e-02,4.00e-04,-2.80e-01, 
3.78000e-02,4.00e-04,-2.80e-01, 
3.78080e-02,4.00e-04,-2.80e-01, 
3.78160e-02,4.00e-04,-2.80e-01, 
3.78240e-02,4.00e-04,-2.40e-01, 
3.78320e-02,8.00e-04,-2.40e-01, 
3.78400e-02,4.00e-04,-2.80e-01, 
3.78480e-02,4.00e-04,-2.80e-01, 
3.78560e-02,4.00e-04,-2.40e-01, 
3.78640e-02,4.00e-04,-2.40e-01, 
3.78720e-02,8.00e-04,-2.80e-01, 
3.78800e-02,8.00e-04,-3.20e-01, 
3.78880e-02,4.00e-04,-3.20e-01, 
3.78960e-02,4.00e-04,-2.80e-01, 
3.79040e-02,4.00e-04,-2.40e-01, 
3.79120e-02,4.00e-04,-2.00e-01, 
3.79200e-02,4.00e-04,-2.40e-01, 
3.79280e-02,4.00e-04,-3.20e-01, 
3.79360e-02,4.00e-04,-2.80e-01, 
3.79440e-02,4.00e-04,-2.00e-01, 
3.79520e-02,4.00e-04,-2.40e-01, 
3.79600e-02,4.00e-04,-2.80e-01, 
3.79680e-02,4.00e-04,-4.00e-01, 
3.79760e-02,4.00e-04,-3.20e-01, 
3.79840e-02,8.00e-04,-2.80e-01, 
3.79920e-02,4.00e-04,-2.40e-01, 
3.80000e-02,4.00e-04,-2.40e-01, 
3.80080e-02,4.00e-04,-2.80e-01, 
3.80160e-02,4.00e-04,-3.20e-01, 
3.80240e-02,4.00e-04,-2.40e-01, 
3.80320e-02,4.00e-04,-2.40e-01, 
3.80400e-02,4.00e-04,-3.20e-01, 
3.80480e-02,8.00e-04,-2.40e-01, 
3.80560e-02,4.00e-04,-3.20e-01, 
3.80640e-02,4.00e-04,-2.80e-01, 
3.80720e-02,4.00e-04,-2.00e-01, 
3.80800e-02,4.00e-04,-2.00e-01, 
3.80880e-02,8.00e-04,-2.40e-01, 
3.80960e-02,4.00e-04,-2.80e-01, 
3.81040e-02,4.00e-04,-2.40e-01, 
3.81120e-02,8.00e-04,-2.80e-01, 
3.81200e-02,4.00e-04,-2.80e-01, 
3.81280e-02,8.00e-04,-2.80e-01, 
3.81360e-02,4.00e-04,-2.80e-01, 
3.81440e-02,4.00e-04,-2.40e-01, 
3.81520e-02,4.00e-04,-2.80e-01, 
3.81600e-02,4.00e-04,-2.40e-01, 
3.81680e-02,4.00e-04,-2.40e-01, 
3.81760e-02,4.00e-04,-2.80e-01, 
3.81840e-02,4.00e-04,-3.20e-01, 
3.81920e-02,4.00e-04,-3.20e-01, 
3.82000e-02,4.00e-04,-2.80e-01, 
