# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,Mossbauer
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,5000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
1004,    100.50,74
1005,    100.60,67
1006,    100.70,104
1007,    100.80,75
1008,    100.90,92
1009,    101.00,89
1010,    101.10,107
1011,    101.20,89
1012,    101.30,79
1013,    101.40,80
1014,    101.50,80
1015,    101.60,98
1016,    101.70,84
1017,    101.80,83
1018,    101.90,98
1019,    102.00,82
1020,    102.10,97
1021,    102.20,96
1022,    102.30,101
1023,    102.40,85
1024,    102.50,90
1025,    102.60,84
1026,    102.70,89
1027,    102.80,91
1028,    102.90,85
1029,    103.00,62
1030,    103.10,80
1031,    103.20,91
1032,    103.30,81
1033,    103.40,90
1034,    103.50,99
1035,    103.60,83
1036,    103.70,85
1037,    103.80,95
1038,    103.90,83
1039,    104.00,99
1040,    104.10,87
1041,    104.20,77
1042,    104.30,91
1043,    104.40,86
1044,    104.50,70
1045,    104.60,90
1046,    104.70,77
1047,    104.80,79
1048,    104.90,105
1049,    105.00,72
1050,    105.10,90
1051,    105.20,73
1052,    105.30,78
1053,    105.40,107
1054,    105.50,80
1055,    105.60,82
1056,    105.70,86
1057,    105.80,76
1058,    105.90,82
1059,    106.00,78
1060,    106.10,71
1061,    106.20,85
1062,    106.30,92
1063,    106.40,75
1064,    106.50,82
1065,    106.60,85
1066,    106.70,88
1067,    106.80,93
1068,    106.90,84
1069,    107.00,77
1070,    107.10,91
1071,    107.20,72
1072,    107.30,87
1073,    107.40,80
1074,    107.50,106
1075,    107.60,70
1076,    107.70,78
1077,    107.80,78
1078,    107.90,80
1079,    108.00,84
1080,    108.10,89
1081,    108.20,98
1082,    108.30,79
1083,    108.40,86
1084,    108.50,73
1085,    108.60,70
1086,    108.70,74
1087,    108.80,80
1088,    108.90,93
1089,    109.00,74
1090,    109.10,87
1091,    109.20,78
1092,    109.30,75
1093,    109.40,86
1094,    109.50,93
1095,    109.60,84
1096,    109.70,85
1097,    109.80,99
1098,    109.90,94
1099,    110.00,80
1100,    110.10,74
1101,    110.20,90
1102,    110.30,94
1103,    110.40,92
1104,    110.50,98
1105,    110.60,106
1106,    110.70,73
1107,    110.80,79
1108,    110.90,80
1109,    111.00,63
1110,    111.10,72
1111,    111.20,88
1112,    111.30,84
1113,    111.40,76
1114,    111.50,87
1115,    111.60,80
1116,    111.70,65
1117,    111.80,79
1118,    111.90,73
1119,    112.00,82
1120,    112.10,71
1121,    112.20,85
1122,    112.30,58
1123,    112.40,72
1124,    112.50,59
1125,    112.60,66
1126,    112.70,71
1127,    112.80,70
1128,    112.90,56
1129,    113.00,68
1130,    113.10,70
1131,    113.20,59
1132,    113.30,65
1133,    113.40,50
1134,    113.50,59
1135,    113.60,63
1136,    113.70,72
1137,    113.80,58
1138,    113.90,62
1139,    114.00,78
1140,    114.10,62
1141,    114.20,72
1142,    114.30,47
1143,    114.40,80
1144,    114.50,65
1145,    114.60,56
1146,    114.70,75
1147,    114.80,72
1148,    114.90,76
1149,    115.00,64
1150,    115.10,74
1151,    115.20,75
1152,    115.30,89
1153,    115.40,70
1154,    115.50,78
1155,    115.60,89
1156,    115.70,81
1157,    115.80,83
1158,    115.90,85
1159,    116.00,67
1160,    116.10,65
1161,    116.20,75
1162,    116.30,90
1163,    116.40,65
1164,    116.50,83
1165,    116.60,77
1166,    116.70,73
1167,    116.80,100
1168,    116.90,95
1169,    117.00,71
1170,    117.10,90
1171,    117.20,87
1172,    117.30,72
1173,    117.40,81
1174,    117.50,99
1175,    117.60,86
1176,    117.70,92
1177,    117.80,84
1178,    117.90,81
1179,    118.00,90
1180,    118.10,72
1181,    118.20,82
1182,    118.30,80
1183,    118.40,74
1184,    118.50,74
1185,    118.60,86
1186,    118.70,84
1187,    118.80,80
1188,    118.90,110
1189,    119.00,79
1190,    119.10,84
1191,    119.20,85
1192,    119.30,76
1193,    119.40,87
1194,    119.50,88
1195,    119.60,82
1196,    119.70,95
1197,    119.80,91
1198,    119.90,69
1199,    120.00,83
1200,    120.10,76
1201,    120.20,83
1202,    120.30,103
1203,    120.40,79
1204,    120.50,83
1205,    120.60,91
1206,    120.70,89
1207,    120.80,82
1208,    120.90,83
1209,    121.00,100
1210,    121.10,81
1211,    121.20,83
1212,    121.30,61
1213,    121.40,77
1214,    121.50,82
1215,    121.60,74
1216,    121.70,94
1217,    121.80,83
1218,    121.90,81
1219,    122.00,85
1220,    122.10,92
1221,    122.20,82
1222,    122.30,96
1223,    122.40,81
1224,    122.50,79
1225,    122.60,95
1226,    122.70,85
1227,    122.80,91
1228,    122.90,62
1229,    123.00,76
1230,    123.10,87
1231,    123.20,79
1232,    123.30,89
1233,    123.40,77
1234,    123.50,72
1235,    123.60,72
1236,    123.70,76
1237,    123.80,95
1238,    123.90,95
1239,    124.00,90
1240,    124.10,86
1241,    124.20,75
1242,    124.30,70
1243,    124.40,94
1244,    124.50,76
1245,    124.60,77
1246,    124.70,69
1247,    124.80,95
1248,    124.90,75
1249,    125.00,87
1250,    125.10,79
1251,    125.20,100
1252,    125.30,87
1253,    125.40,88
1254,    125.50,71
1255,    125.60,95
1256,    125.70,74
1257,    125.80,74
1258,    125.90,69
1259,    126.00,79
1260,    126.10,91
1261,    126.20,92
1262,    126.30,94
1263,    126.40,101
1264,    126.50,82
1265,    126.60,77
1266,    126.70,79
1267,    126.80,79
1268,    126.90,88
1269,    127.00,87
1270,    127.10,78
1271,    127.20,82
1272,    127.30,87
1273,    127.40,83
1274,    127.50,77
1275,    127.60,94
1276,    127.70,90
1277,    127.80,97
1278,    127.90,91
1279,    128.00,80
1280,    128.10,90
1281,    128.20,96
1282,    128.30,82
1283,    128.40,77
1284,    128.50,83
1285,    128.60,95
1286,    128.70,81
1287,    128.80,80
1288,    128.90,94
1289,    129.00,72
1290,    129.10,81
1291,    129.20,87
1292,    129.30,81
1293,    129.40,106
