Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,2508 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,32
Fine Gain:,1.78
ULD:,  40%
LLD:,  22%

Channel Data:
Chan,Dwell(mSec.),Counts
934,     93.50,35
935,     93.60,46
936,     93.70,49
937,     93.80,57
938,     93.90,43
939,     94.00,35
940,     94.10,39
941,     94.20,37
942,     94.30,32
943,     94.40,33
944,     94.50,44
945,     94.60,39
946,     94.70,36
947,     94.80,32
948,     94.90,38
949,     95.00,25
950,     95.10,41
951,     95.20,43
952,     95.30,34
953,     95.40,32
954,     95.50,39
955,     95.60,32
956,     95.70,39
957,     95.80,33
958,     95.90,37
959,     96.00,35
960,     96.10,28
961,     96.20,31
962,     96.30,30
963,     96.40,31
964,     96.50,33
965,     96.60,36
966,     96.70,25
967,     96.80,32
968,     96.90,43
969,     97.00,32
970,     97.10,33
971,     97.20,29
972,     97.30,30
973,     97.40,38
974,     97.50,35
975,     97.60,44
976,     97.70,41
977,     97.80,31
978,     97.90,45
979,     98.00,52
980,     98.10,42
981,     98.20,44
982,     98.30,34
983,     98.40,51
984,     98.50,37
985,     98.60,48
986,     98.70,37
987,     98.80,43
988,     98.90,39
989,     99.00,42
990,     99.10,28
991,     99.20,40
992,     99.30,38
993,     99.40,38
994,     99.50,43
995,     99.60,53
996,     99.70,40
997,     99.80,49
998,     99.90,45
999,    100.00,44
1000,    100.10,33
1001,    100.20,45
1002,    100.30,36
1003,    100.40,37
1004,    100.50,47
1005,    100.60,44
1006,    100.70,39
1007,    100.80,46
1008,    100.90,39
1009,    101.00,39
1010,    101.10,43
1011,    101.20,31
1012,    101.30,38
1013,    101.40,41
1014,    101.50,47
1015,    101.60,35
1016,    101.70,56
1017,    101.80,28
1018,    101.90,47
1019,    102.00,47
1020,    102.10,42
1021,    102.20,48
1022,    102.30,39
1023,    102.40,39
1024,    102.50,47
1025,    102.60,48
1026,    102.70,40
1027,    102.80,37
1028,    102.90,42
1029,    103.00,44
1030,    103.10,37
1031,    103.20,56
1032,    103.30,40
1033,    103.40,45
1034,    103.50,34
1035,    103.60,44
1036,    103.70,44
1037,    103.80,45
1038,    103.90,38
1039,    104.00,34
1040,    104.10,47
1041,    104.20,40
1042,    104.30,45
1043,    104.40,37
1044,    104.50,46
1045,    104.60,44
1046,    104.70,48
1047,    104.80,41
1048,    104.90,42
1049,    105.00,45
1050,    105.10,50
1051,    105.20,39
1052,    105.30,48
1053,    105.40,42
1054,    105.50,38
1055,    105.60,41
1056,    105.70,45
1057,    105.80,40
1058,    105.90,54
1059,    106.00,57
1060,    106.10,41
1061,    106.20,37
1062,    106.30,49
1063,    106.40,31
1064,    106.50,32
1065,    106.60,26
1066,    106.70,44
1067,    106.80,45
1068,    106.90,53
1069,    107.00,44
1070,    107.10,45
1071,    107.20,44
1072,    107.30,34
1073,    107.40,39
1074,    107.50,39
1075,    107.60,40
1076,    107.70,41
1077,    107.80,30
1078,    107.90,49
1079,    108.00,43
1080,    108.10,32
1081,    108.20,34
1082,    108.30,35
1083,    108.40,53
1084,    108.50,34
1085,    108.60,39
1086,    108.70,30
1087,    108.80,48
1088,    108.90,42
1089,    109.00,48
1090,    109.10,46
1091,    109.20,35
1092,    109.30,41
1093,    109.40,39
1094,    109.50,44
1095,    109.60,46
1096,    109.70,35
1097,    109.80,40
1098,    109.90,47
1099,    110.00,43
1100,    110.10,41
1101,    110.20,45
1102,    110.30,38
1103,    110.40,46
1104,    110.50,42
1105,    110.60,42
1106,    110.70,53
1107,    110.80,40
1108,    110.90,34
1109,    111.00,39
1110,    111.10,33
1111,    111.20,43
1112,    111.30,49
1113,    111.40,34
1114,    111.50,37
1115,    111.60,35
1116,    111.70,38
1117,    111.80,35
1118,    111.90,43
1119,    112.00,40
1120,    112.10,48
1121,    112.20,39
1122,    112.30,35
1123,    112.40,36
1124,    112.50,41
1125,    112.60,38
1126,    112.70,32
1127,    112.80,24
1128,    112.90,37
1129,    113.00,31
1130,    113.10,26
1131,    113.20,34
1132,    113.30,32
1133,    113.40,27
1134,    113.50,25
1135,    113.60,31
1136,    113.70,57
1137,    113.80,34
1138,    113.90,33
1139,    114.00,36
1140,    114.10,37
1141,    114.20,37
1142,    114.30,29
1143,    114.40,24
1144,    114.50,37
1145,    114.60,39
1146,    114.70,42
1147,    114.80,44
1148,    114.90,37
1149,    115.00,36
1150,    115.10,43
1151,    115.20,30
1152,    115.30,34
1153,    115.40,42
1154,    115.50,32
1155,    115.60,45
1156,    115.70,36
1157,    115.80,39
1158,    115.90,45
1159,    116.00,38
1160,    116.10,49
1161,    116.20,51
1162,    116.30,43
1163,    116.40,40
1164,    116.50,46
1165,    116.60,45
1166,    116.70,53
1167,    116.80,35
1168,    116.90,37
1169,    117.00,43
1170,    117.10,42
1171,    117.20,34
1172,    117.30,42
1173,    117.40,43
1174,    117.50,40
1175,    117.60,40
1176,    117.70,41
1177,    117.80,44
1178,    117.90,33
1179,    118.00,41
1180,    118.10,37
1181,    118.20,35
1182,    118.30,39
1183,    118.40,60
1184,    118.50,43
1185,    118.60,42
1186,    118.70,54
1187,    118.80,46
1188,    118.90,47
1189,    119.00,45
1190,    119.10,37
1191,    119.20,36
1192,    119.30,48
1193,    119.40,54
1194,    119.50,45
1195,    119.60,45
1196,    119.70,35
1197,    119.80,46
1198,    119.90,38
1199,    120.00,35
1200,    120.10,47
1201,    120.20,36
1202,    120.30,29
1203,    120.40,40
1204,    120.50,40
1205,    120.60,26
1206,    120.70,40
1207,    120.80,54
1208,    120.90,45
1209,    121.00,42
1210,    121.10,39
1211,    121.20,48
1212,    121.30,36
1213,    121.40,49
1214,    121.50,40
1215,    121.60,38
1216,    121.70,57
1217,    121.80,43
1218,    121.90,42
1219,    122.00,43
1220,    122.10,33
1221,    122.20,47
1222,    122.30,50
1223,    122.40,52
1224,    122.50,42
1225,    122.60,50
1226,    122.70,57
1227,    122.80,46
1228,    122.90,40
1229,    123.00,43
1230,    123.10,49
1231,    123.20,38
1232,    123.30,34
1233,    123.40,36
1234,    123.50,35
1235,    123.60,59
1236,    123.70,54
1237,    123.80,40
1238,    123.90,41
1239,    124.00,49
1240,    124.10,49
1241,    124.20,41
1242,    124.30,45
1243,    124.40,45
1244,    124.50,44
1245,    124.60,38
1246,    124.70,42
1247,    124.80,34
1248,    124.90,31
1249,    125.00,39
1250,    125.10,43
1251,    125.20,42
1252,    125.30,31
1253,    125.40,46
1254,    125.50,51
1255,    125.60,39
1256,    125.70,45
1257,    125.80,43
1258,    125.90,53
1259,    126.00,32
1260,    126.10,38
1261,    126.20,49
1262,    126.30,43
1263,    126.40,46
1264,    126.50,40
1265,    126.60,41
1266,    126.70,31
1267,    126.80,52
1268,    126.90,27
1269,    127.00,36
1270,    127.10,45
1271,    127.20,43
1272,    127.30,39
1273,    127.40,43
1274,    127.50,40
1275,    127.60,40
1276,    127.70,40
1277,    127.80,50
1278,    127.90,35
1279,    128.00,46
1280,    128.10,42
1281,    128.20,42
1282,    128.30,35
