# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,Mossbauer
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,5000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
837,     83.80,104
838,     83.90,117
839,     84.00,107
840,     84.10,109
841,     84.20,110
842,     84.30,116
843,     84.40,113
844,     84.50,122
845,     84.60,125
846,     84.70,111
847,     84.80,112
848,     84.90,86
849,     85.00,114
850,     85.10,101
851,     85.20,118
852,     85.30,111
853,     85.40,112
854,     85.50,119
855,     85.60,96
856,     85.70,121
857,     85.80,102
858,     85.90,111
859,     86.00,102
860,     86.10,103
861,     86.20,91
862,     86.30,125
863,     86.40,113
864,     86.50,106
865,     86.60,106
866,     86.70,104
867,     86.80,101
868,     86.90,120
869,     87.00,113
870,     87.10,104
871,     87.20,140
872,     87.30,99
873,     87.40,112
874,     87.50,85
875,     87.60,112
876,     87.70,102
877,     87.80,120
878,     87.90,109
879,     88.00,103
880,     88.10,100
881,     88.20,117
882,     88.30,132
883,     88.40,103
884,     88.50,96
885,     88.60,111
886,     88.70,107
887,     88.80,95
888,     88.90,104
889,     89.00,111
890,     89.10,99
891,     89.20,109
892,     89.30,103
893,     89.40,105
894,     89.50,102
895,     89.60,104
896,     89.70,91
897,     89.80,108
898,     89.90,103
899,     90.00,100
900,     90.10,99
901,     90.20,93
902,     90.30,109
903,     90.40,122
904,     90.50,117
905,     90.60,107
906,     90.70,104
907,     90.80,106
908,     90.90,105
909,     91.00,105
910,     91.10,120
911,     91.20,92
912,     91.30,112
913,     91.40,95
914,     91.50,106
915,     91.60,125
916,     91.70,108
917,     91.80,103
918,     91.90,107
919,     92.00,97
920,     92.10,117
921,     92.20,124
922,     92.30,93
923,     92.40,122
924,     92.50,99
925,     92.60,110
926,     92.70,97
927,     92.80,95
928,     92.90,111
929,     93.00,99
930,     93.10,100
931,     93.20,112
932,     93.30,96
933,     93.40,99
934,     93.50,96
935,     93.60,100
936,     93.70,88
937,     93.80,108
938,     93.90,109
939,     94.00,96
940,     94.10,98
941,     94.20,81
942,     94.30,84
943,     94.40,84
944,     94.50,86
945,     94.60,90
946,     94.70,102
947,     94.80,92
948,     94.90,73
949,     95.00,80
950,     95.10,75
951,     95.20,98
952,     95.30,96
953,     95.40,73
954,     95.50,81
955,     95.60,95
956,     95.70,82
957,     95.80,88
958,     95.90,82
959,     96.00,88
960,     96.10,71
961,     96.20,81
962,     96.30,72
963,     96.40,97
964,     96.50,104
965,     96.60,83
966,     96.70,93
967,     96.80,92
968,     96.90,73
969,     97.00,72
970,     97.10,93
971,     97.20,92
972,     97.30,71
973,     97.40,98
974,     97.50,103
975,     97.60,103
976,     97.70,112
977,     97.80,91
978,     97.90,93
979,     98.00,90
980,     98.10,87
981,     98.20,95
982,     98.30,92
983,     98.40,100
984,     98.50,111
985,     98.60,116
986,     98.70,110
987,     98.80,104
988,     98.90,102
989,     99.00,101
990,     99.10,107
991,     99.20,105
992,     99.30,92
993,     99.40,114
994,     99.50,112
995,     99.60,90
996,     99.70,102
997,     99.80,114
998,     99.90,97
999,    100.00,112
1000,    100.10,97
1001,    100.20,90
1002,    100.30,94
1003,    100.40,114
1004,    100.50,113
1005,    100.60,97
1006,    100.70,100
1007,    100.80,103
1008,    100.90,101
1009,    101.00,109
1010,    101.10,103
1011,    101.20,113
1012,    101.30,82
1013,    101.40,108
1014,    101.50,133
1015,    101.60,113
1016,    101.70,106
1017,    101.80,91
1018,    101.90,92
1019,    102.00,98
1020,    102.10,99
1021,    102.20,97
1022,    102.30,128
1023,    102.40,120
1024,    102.50,108
1025,    102.60,103
1026,    102.70,117
1027,    102.80,99
1028,    102.90,100
1029,    103.00,103
1030,    103.10,105
1031,    103.20,98
1032,    103.30,113
1033,    103.40,119
1034,    103.50,103
1035,    103.60,109
1036,    103.70,121
1037,    103.80,95
1038,    103.90,105
1039,    104.00,105
1040,    104.10,103
1041,    104.20,107
1042,    104.30,94
1043,    104.40,125
1044,    104.50,106
1045,    104.60,98
1046,    104.70,108
1047,    104.80,92
1048,    104.90,109
1049,    105.00,115
1050,    105.10,114
1051,    105.20,104
1052,    105.30,96
1053,    105.40,109
1054,    105.50,101
1055,    105.60,121
1056,    105.70,108
1057,    105.80,112
1058,    105.90,101
1059,    106.00,103
1060,    106.10,109
1061,    106.20,109
1062,    106.30,108
1063,    106.40,102
1064,    106.50,77
1065,    106.60,102
1066,    106.70,104
1067,    106.80,109
1068,    106.90,103
1069,    107.00,94
1070,    107.10,107
1071,    107.20,93
1072,    107.30,87
1073,    107.40,115
1074,    107.50,110
1075,    107.60,100
1076,    107.70,113
1077,    107.80,100
1078,    107.90,94
1079,    108.00,93
1080,    108.10,112
1081,    108.20,115
1082,    108.30,116
1083,    108.40,118
1084,    108.50,92
1085,    108.60,93
1086,    108.70,101
1087,    108.80,109
1088,    108.90,105
1089,    109.00,105
1090,    109.10,120
1091,    109.20,103
1092,    109.30,85
1093,    109.40,103
1094,    109.50,84
1095,    109.60,111
1096,    109.70,99
1097,    109.80,90
1098,    109.90,115
1099,    110.00,93
1100,    110.10,106
1101,    110.20,113
1102,    110.30,104
1103,    110.40,87
1104,    110.50,96
1105,    110.60,90
1106,    110.70,92
1107,    110.80,87
1108,    110.90,104
1109,    111.00,115
1110,    111.10,97
1111,    111.20,88
1112,    111.30,84
1113,    111.40,91
1114,    111.50,88
1115,    111.60,94
1116,    111.70,100
1117,    111.80,92
1118,    111.90,101
1119,    112.00,99
1120,    112.10,91
1121,    112.20,80
1122,    112.30,80
1123,    112.40,80
1124,    112.50,92
1125,    112.60,99
1126,    112.70,83
1127,    112.80,87
1128,    112.90,89
1129,    113.00,81
1130,    113.10,88
1131,    113.20,80
1132,    113.30,88
1133,    113.40,79
