,CH1,CH2
Second,Volt,Volt
4.95674e-01,0.00e+00,-2.00e-01, 
4.95676e-01,0.00e+00,-2.00e-01, 
4.95678e-01,0.00e+00,-2.00e-01, 
4.95680e-01,0.00e+00,-2.00e-01, 
4.95682e-01,0.00e+00,-2.00e-01, 
4.95684e-01,-2.00e-04,-2.00e-01, 
4.95686e-01,-2.00e-04,-2.00e-01, 
4.95688e-01,-2.00e-04,-2.00e-01, 
4.95690e-01,-2.00e-04,-2.00e-01, 
4.95692e-01,-2.00e-04,-2.00e-01, 
4.95694e-01,-2.00e-04,-2.00e-01, 
4.95696e-01,0.00e+00,-2.00e-01, 
4.95698e-01,0.00e+00,-2.00e-01, 
4.95700e-01,0.00e+00,-2.00e-01, 
4.95702e-01,-4.00e-04,-2.00e-01, 
4.95704e-01,-4.00e-04,-2.00e-01, 
4.95706e-01,-4.00e-04,-2.00e-01, 
4.95708e-01,-2.00e-04,-2.00e-01, 
4.95710e-01,-2.00e-04,-2.00e-01, 
4.95712e-01,-2.00e-04,-2.00e-01, 
4.95714e-01,-2.00e-04,-2.00e-01, 
4.95716e-01,-2.00e-04,-2.00e-01, 
4.95718e-01,-4.00e-04,-2.00e-01, 
4.95720e-01,-2.00e-04,-2.00e-01, 
4.95722e-01,-4.00e-04,-2.00e-01, 
4.95724e-01,-2.00e-04,-2.00e-01, 
4.95726e-01,0.00e+00,-2.00e-01, 
4.95728e-01,0.00e+00,-2.00e-01, 
4.95730e-01,0.00e+00,-2.00e-01, 
4.95732e-01,4.00e-04,-2.00e-01, 
4.95734e-01,0.00e+00,-2.00e-01, 
4.95736e-01,-2.00e-04,-2.00e-01, 
4.95738e-01,-4.00e-04,-2.00e-01, 
4.95740e-01,-2.00e-04,-2.00e-01, 
4.95742e-01,-2.00e-04,-2.00e-01, 
4.95744e-01,-2.00e-04,-2.00e-01, 
4.95746e-01,-6.00e-04,-2.00e-01, 
4.95748e-01,-4.00e-04,-2.00e-01, 
4.95750e-01,-4.00e-04,-2.00e-01, 
4.95752e-01,-2.00e-04,-2.00e-01, 
4.95754e-01,-4.00e-04,-2.00e-01, 
4.95756e-01,-4.00e-04,-2.00e-01, 
