,CH1,CH2
Second,Volt,Volt
-1.86337e+00,8.00e-04,1.60e-01, 
-1.86264e+00,1.04e-03,1.60e-01, 
-1.86191e+00,8.00e-04,1.60e-01, 
-1.86118e+00,8.00e-04,1.60e-01, 
-1.86044e+00,8.80e-04,1.60e-01, 
-1.85971e+00,9.60e-04,1.52e-01, 
-1.85898e+00,1.12e-03,1.52e-01, 
-1.85825e+00,9.60e-04,1.52e-01, 
-1.85751e+00,7.20e-04,1.52e-01, 
-1.85678e+00,8.00e-04,1.44e-01, 
-1.85605e+00,8.00e-04,1.44e-01, 
-1.85532e+00,7.20e-04,1.44e-01, 
-1.85458e+00,8.00e-04,1.36e-01, 
-1.85385e+00,8.80e-04,1.44e-01, 
-1.85312e+00,8.00e-04,1.44e-01, 
-1.85239e+00,8.00e-04,1.44e-01, 
-1.85165e+00,8.00e-04,1.36e-01, 
-1.85092e+00,7.20e-04,1.36e-01, 
-1.85019e+00,6.40e-04,1.36e-01, 
-1.84946e+00,8.00e-04,1.36e-01, 
-1.84872e+00,8.00e-04,1.36e-01, 
-1.84799e+00,7.20e-04,1.36e-01, 
-1.84726e+00,8.00e-04,1.36e-01, 
-1.84653e+00,7.20e-04,1.36e-01, 
-1.84579e+00,1.12e-03,1.36e-01, 
-1.84506e+00,7.20e-04,1.36e-01, 
-1.84433e+00,4.80e-04,1.36e-01, 
-1.84360e+00,5.60e-04,1.36e-01, 
-1.84287e+00,7.20e-04,1.36e-01, 
-1.84213e+00,6.40e-04,1.36e-01, 
-1.84140e+00,5.60e-04,1.36e-01, 
-1.84067e+00,8.00e-04,1.36e-01, 
-1.83994e+00,6.40e-04,1.36e-01, 
-1.83920e+00,5.60e-04,1.36e-01, 
-1.83847e+00,6.40e-04,1.28e-01, 
-1.83774e+00,8.00e-04,1.36e-01, 
-1.83701e+00,5.60e-04,1.36e-01, 
-1.83627e+00,4.80e-04,1.28e-01, 
-1.83554e+00,7.20e-04,1.28e-01, 
-1.83481e+00,8.80e-04,1.28e-01, 
-1.83408e+00,1.12e-03,1.28e-01, 
-1.83334e+00,7.20e-04,1.28e-01, 
-1.83261e+00,6.40e-04,1.28e-01, 
-1.83188e+00,5.60e-04,1.20e-01, 
-1.83115e+00,8.00e-04,1.28e-01, 
-1.83041e+00,6.40e-04,1.20e-01, 
-1.82968e+00,2.40e-04,1.20e-01, 
-1.82895e+00,6.40e-04,1.28e-01, 
-1.82822e+00,1.04e-03,1.28e-01, 
-1.82748e+00,6.40e-04,1.20e-01, 
-1.82675e+00,8.00e-04,1.20e-01, 
-1.82602e+00,4.00e-04,1.20e-01, 
-1.82529e+00,7.20e-04,1.20e-01, 
-1.82455e+00,5.60e-04,1.20e-01, 
-1.82382e+00,7.20e-04,1.12e-01, 
-1.82309e+00,5.60e-04,1.12e-01, 
-1.82236e+00,6.40e-04,1.20e-01, 
-1.82162e+00,9.60e-04,1.20e-01, 
-1.82089e+00,7.20e-04,1.20e-01, 
-1.82016e+00,8.00e-04,1.12e-01, 
-1.81943e+00,6.40e-04,1.12e-01, 
-1.81870e+00,9.60e-04,1.12e-01, 
-1.81796e+00,4.80e-04,1.12e-01, 
-1.81723e+00,5.60e-04,1.12e-01, 
-1.81650e+00,7.20e-04,1.12e-01, 
-1.81577e+00,9.60e-04,1.12e-01, 
-1.81503e+00,5.60e-04,1.12e-01, 
-1.81430e+00,5.60e-04,1.12e-01, 
-1.81357e+00,5.60e-04,1.12e-01, 
-1.81284e+00,4.80e-04,1.12e-01, 
-1.81210e+00,4.00e-04,1.12e-01, 
-1.81137e+00,5.60e-04,1.12e-01, 
-1.81064e+00,8.00e-04,1.12e-01, 
-1.80991e+00,6.40e-04,1.12e-01, 
-1.80917e+00,8.00e-04,1.12e-01, 
-1.80844e+00,5.60e-04,1.12e-01, 
-1.80771e+00,4.80e-04,1.04e-01, 
-1.80698e+00,5.60e-04,1.04e-01, 
-1.80624e+00,5.60e-04,1.04e-01, 
-1.80551e+00,5.60e-04,1.04e-01, 
-1.80478e+00,4.00e-04,1.04e-01, 
-1.80405e+00,7.20e-04,1.04e-01, 
-1.80331e+00,8.00e-04,1.04e-01, 
-1.80258e+00,8.00e-04,1.04e-01, 
-1.80185e+00,4.80e-04,1.04e-01, 
-1.80112e+00,7.20e-04,9.60e-02, 
-1.80038e+00,1.12e-03,1.04e-01, 
-1.79965e+00,5.60e-04,9.60e-02, 
-1.79892e+00,5.60e-04,9.60e-02, 
-1.79819e+00,9.60e-04,1.04e-01, 
-1.79746e+00,5.60e-04,1.04e-01, 
-1.79672e+00,4.80e-04,8.80e-02, 
-1.79599e+00,3.20e-04,9.60e-02, 
-1.79526e+00,5.60e-04,8.80e-02, 
-1.79453e+00,7.20e-04,9.60e-02, 
-1.79379e+00,9.60e-04,9.60e-02, 
-1.79306e+00,4.80e-04,8.80e-02, 
-1.79233e+00,5.60e-04,8.80e-02, 
-1.79160e+00,5.60e-04,8.80e-02, 
-1.79086e+00,6.40e-04,8.80e-02, 
-1.79013e+00,6.40e-04,8.80e-02, 
-1.78940e+00,7.20e-04,8.80e-02, 
-1.78867e+00,8.00e-04,8.80e-02, 
-1.78793e+00,6.40e-04,8.80e-02, 
-1.78720e+00,6.40e-04,8.80e-02, 
-1.78647e+00,3.20e-04,8.00e-02, 
-1.78574e+00,8.00e-04,8.00e-02, 
-1.78500e+00,5.60e-04,8.00e-02, 
-1.78427e+00,9.60e-04,8.00e-02, 
-1.78354e+00,6.40e-04,8.00e-02, 
-1.78281e+00,8.00e-04,8.00e-02, 
-1.78207e+00,8.80e-04,8.00e-02, 
-1.78134e+00,8.00e-04,8.00e-02, 
-1.78061e+00,7.20e-04,8.00e-02, 
-1.77988e+00,4.80e-04,8.00e-02, 
-1.77914e+00,8.80e-04,8.00e-02, 
-1.77841e+00,8.00e-04,8.00e-02, 
-1.77768e+00,5.60e-04,8.00e-02, 
-1.77695e+00,9.60e-04,8.00e-02, 
-1.77621e+00,8.00e-04,8.00e-02, 
-1.77548e+00,5.60e-04,8.00e-02, 
-1.77475e+00,5.60e-04,8.00e-02, 
